,id,name,host_id,host_since,host_response_time,host_response_rate,host_is_superhost,host_total_listings_count,host_has_profile_pic,neighbourhood,latitude,longitude,is_location_exact,room_type,bathrooms,bedrooms,beds,price,availability,number_of_reviews,first_review,last_review,rating,score_clean,score_communication,score_location
16220,31187654,2BDR Guest Suite @Amsterdam Centre * Walk Anywhere,159220160,2017-11-18,within an hour,96,False,2.0,True,Centrum-West,52.36998,4.8769800000000005,True,Private room,1,2,3,250.0,0,28,2019-07-17,2019-11-23,9.4,10.0,10.0,10.0
16221,31188113,Large stylish room with balcony in center,28551642,2015-03-01,within an hour,85,False,6.0,True,De Pijp - Rivierenbuurt,52.350559999999994,4.89075,True,Private room,1,1,1,78.0,32,31,2019-01-07,2019-11-12,8.5,8.0,9.0,10.0
16223,31189386,"Modern, luxurious apartment with private parking",233181117,2018-12-29,within a day,83,False,1.0,True,Slotervaart,52.367490000000004,4.84174,True,Entire home/apt,1,2,3,108.0,15,8,2019-03-04,2019-10-22,9.5,10.0,10.0,9.0
16224,31196431,#1 Dreaming of a unique spot in Amsterdam?,210872154,2018-08-21,within an hour,100,True,2.0,True,De Pijp - Rivierenbuurt,52.35505,4.9054199999999994,True,Private room,1,1,1,200.0,321,27,2019-01-02,2019-11-30,9.8,10.0,10.0,10.0
16228,31208676,City Center,233390046,2018-12-30,within an hour,90,False,2.0,True,Centrum-Oost,52.3706,4.89916,True,Private room,1,1,2,90.0,24,8,2019-01-13,2019-11-03,9.8,10.0,10.0,10.0
16229,31215469,The Blake 3rd Floor D,178187873,2018-03-13,within an hour,98,False,1.0,True,Centrum-Oost,52.364329999999995,4.87973,True,Entire home/apt,1,2,3,114.0,176,18,2019-01-23,2019-11-01,8.7,9.0,8.0,10.0
16230,31216962,Lovely • Bright • Luxurious • Apartment • Garden,15627766,2014-05-17,within a few hours,100,False,1.0,True,Oud-Oost,52.35338,4.91699,False,Entire home/apt,1,2,2,130.0,300,5,2019-02-01,2019-10-20,10.0,10.0,10.0,10.0
16232,31217883,Cozy Studio in Centre of Amsterdam,233479007,2018-12-31,within an hour,91,False,2.0,True,Centrum-West,52.375029999999995,4.88736,True,Private room,1,0,1,85.0,34,51,2019-01-11,2019-11-21,9.3,9.0,9.0,10.0
16234,31218929,Romantic Studio in the Centre of Amsterdam,233479007,2018-12-31,within an hour,91,False,2.0,True,Centrum-West,52.3764,4.88561,True,Private room,1,0,1,90.0,30,56,2019-01-06,2019-11-21,8.6,8.0,9.0,10.0
16237,31230280,The Home of Rest and Relaxation,178057387,2018-03-12,within an hour,100,False,2.0,True,Bijlmer-Oost,52.314609999999995,4.96663,True,Private room,1,1,2,51.0,80,19,2019-04-07,2019-11-17,8.9,10.0,9.0,8.0
16238,31230368,"Beautiful, charming & authentic home in De Pijp",36395511,2015-06-22,within an hour,100,True,1.0,True,De Pijp - Rivierenbuurt,52.355920000000005,4.90329,True,Entire home/apt,1,1,1,135.0,8,18,2019-03-07,2019-09-20,9.8,10.0,10.0,10.0
16239,31234848,Gorgeous view apartment near centre and Rai!,230052081,2018-12-10,within a few hours,100,True,1.0,True,De Pijp - Rivierenbuurt,52.34495,4.90231,True,Entire home/apt,1,1,1,135.0,316,26,2019-01-28,2019-11-30,9.8,10.0,10.0,10.0
16240,31235185,"Vintage & Vinyls, a calm street in buzzing Oost",46767693,2015-10-17,within a few hours,100,False,1.0,True,Oud-Oost,52.35555,4.91854,True,Entire home/apt,1,1,1,128.0,43,7,2019-02-02,2019-07-27,10.0,10.0,10.0,10.0
16242,31254976,Lovely appartament 2 bedrooms,212600641,2018-08-30,within an hour,100,False,10.0,True,Oostelijk Havengebied - Indische Buurt,52.36501,4.93302,True,Entire home/apt,1,2,2,93.0,0,19,2019-01-03,2019-05-19,7.7,9.0,9.0,9.0
16243,31258028,Comfortable and cosy apartment in Amsterdam-east,9734134,2013-10-31,within an hour,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36204,4.9355199999999995,False,Entire home/apt,1,1,1,90.0,0,6,2019-03-13,2019-10-31,9.7,10.0,10.0,10.0
16244,31258529,Private Luxury Central Appartment with Garden,12290563,2014-02-16,within an hour,100,False,1.0,True,Oostelijk Havengebied - Indische Buurt,52.36613,4.93294,True,Entire home/apt,1,1,1,150.0,15,8,2019-03-17,2019-11-18,10.0,10.0,10.0,10.0
16246,31272122,Super Central Stylish Canal View Apartment,5667389,2013-03-28,within an hour,100,True,2.0,True,Centrum-West,52.38003,4.8918099999999995,False,Entire home/apt,1,1,1,165.0,0,5,2019-08-11,2019-10-20,10.0,10.0,10.0,10.0
16250,31281127,CENTRAL Design private Apartment + lovely Garden,9264717,2013-10-06,within a day,100,False,1.0,True,De Baarsjes - Oud-West,52.36308,4.86408,True,Entire home/apt,1,1,1,125.0,2,4,2019-04-07,2019-07-05,10.0,10.0,10.0,10.0
16251,31281294,Aparment + Garden Amsterdam East 10min city centre,234090127,2019-01-03,within a few hours,100,True,1.0,True,Oud-Oost,52.35219,4.9199,True,Entire home/apt,1,1,1,125.0,89,15,2019-02-10,2019-10-24,9.6,9.0,10.0,10.0
16254,31298953,Apartment near Vondelpark Amsterdam Zuid,102372893,2016-11-03,within a day,100,False,1.0,True,Zuid,52.34677,4.84738,True,Entire home/apt,1,2,2,107.0,5,7,2019-02-03,2019-06-09,9.7,9.0,10.0,9.0
16255,31300225,Second to none - 2floor apartment in historic area,234266486,2019-01-04,within an hour,100,True,1.0,True,Centrum-West,52.37661,4.89077,True,Entire home/apt,2,2,4,275.0,0,17,2019-02-13,2019-11-28,9.6,10.0,10.0,10.0
16256,31303360,"Entire Houseboat, 2 bedrooms",12782398,2014-03-04,within a few hours,97,False,4.0,True,De Pijp - Rivierenbuurt,52.351240000000004,4.90848,True,Private room,1,2,4,80.0,2,31,2019-02-16,2019-11-24,9.4,9.0,10.0,10.0
16257,31304070,Newly-renovated bright room close to everything,28551642,2015-03-01,within an hour,85,False,6.0,True,De Pijp - Rivierenbuurt,52.35011,4.89115,True,Private room,1,1,1,65.0,42,32,2019-01-09,2019-11-17,8.6,9.0,10.0,10.0
16258,31306885,Wooden Mill: Mill 2 - near Vondel Park,1212765,2011-09-26,within a few hours,100,False,1.0,True,Zuid,52.35208,4.85878,True,Hotel room,1,1,1,79.0,169,32,2019-01-29,2019-11-09,9.0,9.0,10.0,10.0
16259,31309126,B&B Dam Square Inn 1,234341085,2019-01-04,within an hour,100,False,7.0,True,Centrum-West,52.37542,4.89086,True,Private room,1,1,1,350.0,342,2,2019-02-21,2019-03-16,10.0,10.0,10.0,10.0
16260,31310508,B&B Dam Square Inn 2,234341085,2019-01-04,within an hour,100,False,7.0,True,Centrum-West,52.37383,4.89081,True,Private room,1,1,1,350.0,326,1,2019-04-28,2019-04-28,8.0,8.0,6.0,10.0
16263,31312245,Unique and city center,233390046,2018-12-30,within an hour,90,False,2.0,True,Centrum-Oost,52.37188,4.90006,True,Private room,1,1,1,65.0,92,50,2019-01-05,2019-12-01,9.9,10.0,10.0,10.0
16265,31322005,NEW! Beautiful renovated Apartment with canal view,198405490,2018-06-27,within a few hours,100,True,9.0,True,Centrum-West,52.3728,4.875769999999999,True,Entire home/apt,1,1,1,195.0,36,7,2019-05-10,2019-10-20,9.4,10.0,9.0,10.0
16267,31323026,Cosy apartment Jordaan,231117507,2018-12-17,within a few hours,100,False,2.0,True,Centrum-West,52.38066,4.880240000000001,True,Entire home/apt,1,0,1,110.0,0,1,2019-01-20,2019-01-20,8.0,8.0,10.0,10.0
16268,31328891,China Town Historic 16 century  B&B on 3 canals,234524089,2019-01-05,within an hour,100,True,1.0,True,Centrum-West,52.37527,4.90161,True,Hotel room,4,4,4,600.0,172,14,2019-04-07,2019-11-24,9.9,9.0,10.0,10.0
16269,31332613,Vondelpark Residence 2-bedroom apartment,9489931,2013-10-17,within an hour,90,False,2.0,True,De Baarsjes - Oud-West,52.361540000000005,4.87815,True,Private room,1,2,2,120.0,0,21,2019-02-17,2019-11-03,9.3,9.0,9.0,10.0
16273,31347551,Nice light room at Westerpark,22715303,2014-10-19,within an hour,100,False,1.0,True,Westerpark,52.38385,4.86721,True,Private room,1,1,1,75.0,8,6,2019-01-20,2019-11-30,9.0,9.0,10.0,9.0
16274,31347735,Cosy apartment near city centre of Amsterdam,33120544,2015-05-11,within a day,78,False,1.0,True,De Baarsjes - Oud-West,52.365,4.861219999999999,True,Entire home/apt,1,1,1,79.0,4,1,2019-11-24,2019-11-24,10.0,8.0,10.0,10.0
16275,31348432,Garden house,16707861,2014-06-12,within an hour,90,True,2.0,True,De Baarsjes - Oud-West,52.37454,4.86297,True,Private room,1,1,1,95.0,163,27,2019-02-03,2019-11-27,9.9,10.0,10.0,10.0
16277,31351299,Iconic apartment located at the Canals,16412938,2014-06-05,within an hour,100,False,1.0,True,Centrum-Oost,52.36209,4.8882,True,Entire home/apt,1,2,2,239.0,6,8,2019-01-13,2019-07-28,9.8,9.0,10.0,10.0
16279,31352081,NEW!4p Quiet and beautiful apartment in centre,14358485,2014-04-16,within an hour,100,False,2.0,True,Centrum-West,52.383379999999995,4.88914,True,Entire home/apt,1,2,2,450.0,77,10,2019-04-23,2019-10-21,9.3,9.0,10.0,10.0
16280,31356236,"City Center, amazing canal views!",141648682,2017-07-21,within an hour,100,False,1.0,True,Centrum-Oost,52.372040000000005,4.90889,True,Private room,1,1,1,150.0,0,58,2019-01-25,2019-12-07,9.7,10.0,10.0,10.0
16283,31373147,Cosy apartment next to the Vondelpark !,226062445,2018-11-16,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.35788,4.85859,True,Entire home/apt,1,1,1,160.0,4,3,2019-04-14,2019-07-07,10.0,10.0,10.0,10.0
16284,31373405,Canal Park Studio,234954497,2019-01-07,within a few hours,100,True,1.0,True,Centrum-West,52.37403,4.87716,True,Private room,1,1,1,150.0,264,26,2019-02-28,2019-12-01,9.9,10.0,10.0,10.0
16286,31377719,Cosy Private Gardenhouse near Vondelpark,24437543,2014-12-03,within a few hours,100,False,0.0,True,De Baarsjes - Oud-West,52.36275,4.867290000000001,True,Private room,1,1,1,79.0,6,4,2019-01-21,2019-11-24,10.0,10.0,10.0,10.0
16287,31378219,Studio Apartment Room W/ Jacuzzi De Pijp Amsterdam,4041221,2012-11-02,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35324,4.90465,True,Private room,1,1,1,89.0,298,21,2019-01-14,2019-11-25,9.5,9.0,10.0,10.0
16288,31379492,Light and calm oasis in the middle of the Pijp,40783398,2015-08-07,within a day,100,True,1.0,True,De Pijp - Rivierenbuurt,52.35649,4.89858,True,Entire home/apt,1,1,1,157.0,14,9,2019-04-07,2019-07-08,9.8,10.0,10.0,10.0
16292,31393518,Cosy & light apartment w/ rooftop terrace in Pijp,12280795,2014-02-16,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35682,4.8975,False,Entire home/apt,1,1,1,215.0,4,9,2019-01-27,2019-10-13,9.6,10.0,10.0,10.0
16294,31397938,Amazing apartment | nearby the Vondelpark & Centre,36769483,2015-06-26,within an hour,89,False,1.0,True,De Baarsjes - Oud-West,52.36255,4.87343,False,Private room,1,2,2,89.0,342,21,2019-02-08,2019-11-14,8.8,9.0,8.0,10.0
16295,31398084,"Lovely, private Studio in a Canal-house",8778234,2013-09-11,within an hour,90,True,2.0,True,Centrum-Oost,52.366820000000004,4.90796,True,Private room,1,0,2,110.0,101,41,2019-02-10,2019-12-04,9.9,10.0,10.0,10.0
16297,31406172,private room with 2 double beds,210859689,2018-08-21,within a day,100,False,2.0,True,De Aker - Nieuw Sloten,52.340920000000004,4.81668,False,Private room,1,1,2,325.0,249,1,2019-06-10,2019-06-10,10.0,10.0,10.0,10.0
16299,31408508,In Hipster Old West |  2 BR | renovated | garden,13820826,2015-10-26,within an hour,100,False,1.0,True,De Baarsjes - Oud-West,52.36274,4.8612,True,Entire home/apt,1,2,2,220.0,3,4,2019-02-20,2019-10-27,10.0,10.0,10.0,10.0
16302,31428120,Spacious Luxury Apartment South-Center Amsterdam,20677143,2014-08-29,within an hour,100,False,1.0,True,Zuid,52.34628,4.87713,False,Entire home/apt,1,2,2,175.0,84,16,2019-02-03,2019-10-19,9.9,9.0,10.0,10.0
16305,31431542,Spacious and cozy apartment with garden,3156372,2012-08-04,within an hour,100,False,1.0,True,Zuid,52.3544,4.84727,True,Entire home/apt,1,2,2,165.0,1,2,2019-02-10,2019-04-22,8.0,8.0,9.0,6.0
16306,31433034,Room in a cozy apartment in the heart of Amsterdam,52210234,2015-12-25,within a day,83,False,2.0,True,De Baarsjes - Oud-West,52.36567,4.87215,True,Private room,1,1,1,70.0,0,2,2019-01-21,2019-01-28,10.0,10.0,10.0,8.0
16307,31433305,Houseboat Apartment - very central,8657706,2013-09-05,within a few hours,100,True,2.0,True,Centrum-Oost,52.37167,4.90636,True,Entire home/apt,1,1,1,295.0,0,3,2019-03-19,2019-09-12,10.0,10.0,10.0,10.0
16308,31435914,Acogedora habitación,110808071,2017-01-10,within a few hours,100,False,1.0,True,Slotervaart,52.35272,4.84054,True,Private room,1,1,1,55.0,11,50,2019-02-16,2019-11-29,9.5,10.0,10.0,9.0
16309,31439512,Modern and beautiful apartment with backyard,47121092,2015-10-21,within an hour,100,False,1.0,True,Westerpark,52.384879999999995,4.8762,True,Entire home/apt,1,1,1,127.0,3,6,2019-01-21,2019-11-19,10.0,10.0,10.0,10.0
16310,31445321,Private attic studio in Amsterdam centre *****,4456680,2012-12-21,within an hour,100,True,18.0,True,De Baarsjes - Oud-West,52.36763,4.8760900000000005,True,Private room,1,1,0,75.0,26,52,2019-01-15,2019-12-01,9.5,10.0,10.0,10.0
16311,31451897,Modern apartment near city centre,10010048,2013-11-14,within a day,80,True,1.0,True,De Baarsjes - Oud-West,52.36672,4.87363,True,Entire home/apt,1,1,2,118.0,30,11,2019-04-14,2019-11-24,9.5,9.0,10.0,10.0
16312,31452672,"b&b einstein was here, amsterdam centrum albert I",235406893,2019-01-09,within an hour,100,True,3.0,True,Centrum-Oost,52.36526,4.90953,True,Private room,1,1,1,160.0,155,3,2019-04-25,2019-09-21,10.0,10.0,10.0,10.0
16313,31453479,b&b einstein was here amsterdam centrum albert II,235406893,2019-01-09,within an hour,100,True,3.0,True,Centrum-Oost,52.364779999999996,4.909330000000001,True,Private room,1,1,1,160.0,158,15,2019-02-24,2019-11-25,10.0,10.0,10.0,10.0
16314,31454769,b&b einstein was here amsterdam grachtengordel,235406893,2019-01-09,within an hour,100,True,3.0,True,Centrum-Oost,52.36483,4.91122,True,Private room,2,2,2,320.0,154,2,2019-09-08,2019-10-20,10.0,10.0,10.0,10.0
16315,31457477,Sleeping Above Water,207746916,2018-08-06,within a few hours,100,True,1.0,True,Oostelijk Havengebied - Indische Buurt,52.367779999999996,4.94168,True,Private room,1,1,1,95.0,51,12,2019-01-27,2019-11-21,10.0,10.0,10.0,10.0
16318,31481840,Uniek: Centrale Woning met tuin,6983078,2013-06-18,within a day,100,False,1.0,True,Oud-Oost,52.35696,4.93187,False,Entire home/apt,1,2,3,200.0,24,9,2019-01-13,2019-11-03,10.0,10.0,10.0,10.0
16319,31482183,Big room in popular area De Pijp! Bikes included!,152157538,2017-09-26,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35565,4.8990599999999995,True,Private room,1,1,1,125.0,7,8,2019-03-31,2019-09-29,9.1,9.0,10.0,10.0
16320,31485679,Amazing 2 bedroom apartment @ the Jordaan Area,14874061,2014-04-29,within an hour,100,False,39.0,True,Centrum-West,52.376259999999995,4.8853,True,Entire home/apt,1,2,2,185.0,102,23,2019-02-02,2019-11-02,8.9,8.0,10.0,10.0
16323,31502527,Loft with great Amstel views,36255164,2015-06-20,within an hour,100,False,1.0,True,Oud-Oost,52.3549,4.91059,False,Private room,1,2,2,199.0,5,1,2019-02-03,2019-02-03,10.0,10.0,10.0,10.0
16325,31506891,Private appartment nearby Amstel,145112973,2017-08-09,within a day,67,True,1.0,True,De Pijp - Rivierenbuurt,52.34319,4.90971,True,Entire home/apt,1,1,1,135.0,4,10,2019-01-28,2019-09-16,10.0,10.0,10.0,9.0
16327,31525604,Historical & Luxurious APT I Downtown treasure,8003829,2013-08-07,within a day,80,False,3.0,True,Centrum-West,52.36976,4.8841,True,Entire home/apt,1,2,2,900.0,277,1,2019-04-15,2019-04-15,2.0,10.0,2.0,10.0
16328,31525776,Beautiful & Historical APT I Canal District 4P,8003829,2013-08-07,within a day,80,False,3.0,True,Centrum-West,52.36867,4.8846099999999995,True,Entire home/apt,2,2,2,300.0,290,3,2019-02-25,2019-07-01,9.0,9.0,8.0,10.0
16329,31527465,BnB Maxwell - Luxurious Amsterdam Garden house,236261757,2019-01-13,within an hour,100,True,1.0,True,Watergraafsmeer,52.34624,4.9291,True,Private room,1,0,1,89.0,157,41,2019-02-17,2019-11-25,9.7,10.0,10.0,10.0
16330,31534495,Spacious house in Amsterdam. free parking,136229841,2017-06-21,within a day,80,False,1.0,True,De Aker - Nieuw Sloten,52.34793,4.8015300000000005,True,Entire home/apt,1,2,2,140.0,83,12,2019-04-16,2019-10-21,8.8,9.0,10.0,9.0
16331,31536003,Spacious bright family apartment + rooftop terrace,4145047,2012-11-14,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.37124,4.86041,True,Entire home/apt,1,3,3,220.0,0,8,2019-07-31,2019-11-04,10.0,9.0,10.0,10.0
16332,31537220,Ground floor apartment with garden,4035409,2012-11-01,within an hour,100,False,1.0,True,Westerpark,52.39048,4.87448,True,Entire home/apt,1,1,1,170.0,70,7,2019-01-31,2019-11-25,9.4,8.0,10.0,9.0
16334,31551118,"Beautiful, bright, newly renovated apartment",236480840,2019-01-14,within an hour,100,False,1.0,True,Oud-Oost,52.35816,4.9224,True,Entire home/apt,1,1,1,150.0,7,4,2019-03-11,2019-11-03,9.5,10.0,10.0,10.0
16335,31552683,Festive Season on the Park,227214431,2018-11-23,within a few hours,100,False,1.0,True,Westerpark,52.38518,4.87531,False,Entire home/apt,1,2,2,280.0,5,6,2019-02-02,2019-08-11,10.0,10.0,10.0,10.0
16336,31553611,Amazing house on perfect spot!,133081519,2017-06-02,within an hour,90,False,1.0,True,Centrum-West,52.37023,4.89659,True,Entire home/apt,2,2,2,245.0,336,9,2019-01-27,2019-07-28,9.1,8.0,10.0,10.0
16338,31563253,Spacious apartment with garden in Amsterdam South,82893782,2016-07-10,within a few hours,100,False,1.0,True,De Pijp - Rivierenbuurt,52.34245,4.8958900000000005,True,Entire home/apt,1,2,2,220.0,17,4,2019-08-04,2019-09-01,10.0,10.0,10.0,10.0
16341,31582709,SPACIOUS PLACE - MUSEUM AREA,14537613,2014-04-21,within a few hours,100,False,1.0,True,De Baarsjes - Oud-West,52.361979999999996,4.8777,True,Private room,1,2,2,195.0,56,20,2019-02-04,2019-11-18,9.5,9.0,10.0,10.0
16343,31590837,Spacious light appartement near park and market.,22033000,2014-10-02,within an hour,100,False,1.0,True,Oud-Oost,52.361909999999995,4.92762,True,Entire home/apt,1,1,1,120.0,31,5,2019-07-25,2019-10-25,10.0,10.0,10.0,10.0
16347,31605171,"PRIVATE ROOM FOR 2 IN SPACIOUS FLAT, city is 10min",32480170,2015-05-03,within a day,100,False,1.0,True,Bos en Lommer,52.37469,4.857130000000001,False,Private room,1,1,1,585.0,0,1,2019-04-28,2019-04-28,10.0,8.0,8.0,6.0
16348,31605566,Spacious floor in Amsterdam.Breakfast&free parking,236931165,2019-01-16,within an hour,100,True,1.0,True,De Aker - Nieuw Sloten,52.34942,4.7755,True,Private room,1,2,2,100.0,99,71,2019-02-21,2019-11-21,9.6,10.0,10.0,9.0
16349,31607829,Trendy apartment full of art & photography,7982681,2013-08-06,within an hour,100,True,1.0,True,De Baarsjes - Oud-West,52.371179999999995,4.85289,True,Entire home/apt,1,1,1,150.0,3,13,2019-02-11,2019-11-26,9.5,10.0,10.0,9.0
16351,31608976,Industrial flat with large bed,19274420,2014-08-01,within an hour,100,True,1.0,True,Bos en Lommer,52.3823,4.8433,True,Entire home/apt,1,1,1,85.0,14,14,2019-02-24,2019-11-24,9.8,10.0,10.0,9.0
16352,31612423,Enjoy Amsterdam Enjoy my apartment,236981851,2019-01-16,within a few hours,100,False,1.0,True,Noord-West,52.40235,4.90935,True,Entire home/apt,1,2,1,190.0,6,13,2019-02-10,2019-12-04,10.0,10.0,10.0,9.0
16353,31616271,2 rooms/ design bathroom/ balcony (up to 4 guests),5348518,2013-03-06,within an hour,100,True,1.0,True,Slotervaart,52.36294,4.8294,True,Private room,1,2,2,175.0,82,17,2019-02-10,2019-11-24,9.6,10.0,10.0,9.0
16354,31619907,"Spacious studio, free parking & along the IJ river",237046264,2019-01-16,within an hour,100,True,1.0,True,IJburg - Zeeburgereiland,52.373540000000006,4.96931,True,Private room,1,1,2,90.0,166,33,2019-02-14,2019-12-02,9.8,10.0,10.0,10.0
16355,31629421,Amsterdam Classic Sailing Ship,24294513,2014-11-29,within an hour,100,True,3.0,True,Oud-Noord,52.3976,4.89401,False,Entire home/apt,1,6,18,495.0,143,2,2019-01-29,2019-11-11,10.0,10.0,10.0,9.0
16357,31634009,Lofty townhouse,51288841,2015-12-14,within an hour,100,True,2.0,True,De Pijp - Rivierenbuurt,52.35691,4.89309,True,Entire home/apt,1,0,4,280.0,50,11,2019-02-17,2019-11-17,9.8,9.0,10.0,10.0
16359,31664482,Apartment City Centre! (View:Albert Cuyp market!),237398646,2019-01-18,within an hour,100,False,1.0,True,De Pijp - Rivierenbuurt,52.35499,4.89494,True,Entire home/apt,1,2,2,280.0,0,11,2019-09-18,2019-11-01,8.9,9.0,9.0,10.0
16361,31690089,Villa Leah - Blue Room ( 2 person),53412059,2016-01-05,within an hour,100,True,3.0,True,De Aker - Nieuw Sloten,52.351209999999995,4.8204199999999995,True,Private room,1,1,1,85.0,45,86,2019-01-27,2019-12-01,9.9,10.0,10.0,9.0
16362,31690199,"Amazing 2 layer appartment (120 m2)in “de Pijp""",45579885,2015-10-02,within an hour,100,False,0.0,True,De Pijp - Rivierenbuurt,52.35561,4.89958,True,Entire home/apt,1,2,2,225.0,0,5,2019-02-23,2019-09-19,8.4,9.0,8.0,9.0
16363,31697326,Private room in appartment next to the Jordaan,237686278,2019-01-19,within an hour,100,False,1.0,True,Westerpark,52.37916,4.8755,True,Private room,1,1,1,90.0,0,30,2019-01-27,2019-11-25,9.4,10.0,10.0,10.0
16364,31701569,Great new B&B at a city port,141349719,2017-07-19,within an hour,100,True,1.0,True,Watergraafsmeer,52.33952,4.91973,False,Private room,1,2,2,200.0,144,42,2019-03-03,2019-12-02,9.9,10.0,10.0,9.0
